CARI_KOD,CARI_ISIM,ADRES,IL,ILCE,ENLEM,BOYLAM,TIPI
A4594,Hekimbaþý Ümraniye Ýstanbul,Hekimbaþý Mah. Küçüksu Cad. No:369A N:369/A,Istanbul,ÜMRANIYE,41.061069,29.096409,Magaza
H955,Karaosmanoðlu Esenler Ýstanbul,Turgut Reis Mh. 509. SokakN:4/6 B,Istanbul,ESENLER,41.061081,28.862913,Magaza
C260,Kamer Bayrampaþa Ýstanbul,Ýsmet Paþa Mh. Kamer SokakN:52/AN:N:N:,Istanbul,BAYRAMPAÞA,41.061084,28.923052,Magaza
G059,Halk Avcýlar Ýstanbul,Tahtakale Mh. Ýstanbul Caddesi No:55/A-B,Istanbul,AVCILAR,41.06136,28.734472,Magaza
A4726,Turgut Reis Esenler  Ýstanbul,Turgut Reis Mh. Karaosmanoðlu CaddesiN:35,Istanbul,ESENLER,41.061394,28.865139,Magaza
E443,Uçankuþ Kaðýthane Ýstanbul,Talatpaþa Mh. 141 Yaþayanlar Sokak,Istanbul,KAÐITHANE,41.061415,28.9627,Magaza
J557,Rüya Baðcýlar Ýstanbul,Göztepe Mh. Þehit Mehmet Özcan Caddesi No:45-46,Istanbul,BAÐCILAR,41.061566,28.834753,Magaza
E070,Bosna Gaziosmanpaþa Ýstanbul,Þemsipaþa Mh. 6. SokakN:86 1/A,Istanbul,GAZIOSMANPAÞA,41.061677,28.904364,Magaza
B202,Perihan Þiþli Ýstanbul,Merkez Mh. 68 Perihan Sk.,Istanbul,ÞIÞLI,41.06171,28.985545,Magaza
E134,Çýnarlýdere Üsküdar Ýstanbul,Küçüksu Mh. Mustafa Düzgünman CaddesiN:N:,Istanbul,ÜSKÜDAR,41.061766,29.072403,Magaza
A4242,Tufan Üsküdar  Ýstanbul,Küçüksu Mah. Alsancak Sok. ,Istanbul,ÜSKÜDAR,41.061906,29.066208,Magaza
A5400,Ýstanbul Cad.Baðcýlar Ýstanbul,Merkez Mah 1.Sk No:18/A N:N:N:N:,Istanbul,BAÐCILAR,41.062106,28.816204,Magaza
A8168,Melikþah Þiþli,Halide Edip Adývar Mh. Kutlubey SokakN:117N:,Istanbul,ÞIÞLI,41.0623,28.97704,Magaza
A3781,Paþa Þiþli Ýstanbul,Paþa Mh. Darülaceze Yolu CaddesiN:35/AN:3N:35/A,Istanbul,ÞIÞLI,41.062313,28.977035,Magaza
A2301,Halide Edip Þiþli Ýstanbul,Halide Edip Adývar Mah. N:,Istanbul,ÞIÞLI,41.062336,28.977034,Magaza
C606,Maraþal Esenler Ýstanbul,Oruçreis Mh. 557. SokakN:1N:,Istanbul,ESENLER,41.062351,28.859183,Magaza
A8274,Gazioðlu,Merkez Mh. Küçükköy CaddesiN:75/1N:10N:,Istanbul,GAZIOSMANPAÞA,41.062519,28.910491,Magaza
A6391,Hamidiye Mahallesi Perþembe Ordu,Hamidiye Mah.Fevzi Çakmak Cad.No:12 ,Ordu,PERÞEMBE,41.062877,37.773974,Magaza
A6412,Beþyüzevler Bayrampaþa,Yýldýrým Mh. Eski Edirne Asfaltý SokakN:111N:N:,Istanbul,BAYRAMPAÞA,41.062945,28.901471,Magaza
A8455,Dolunay Mahallesi Fatsa Ordu,Dolunay Mh. Sahil Cad.N:,Ordu,FATSA,41.062952,37.470504,Magaza
G552,Batýþehir Baðcýlar Ýstanbul,Göztepe Mh. Batýþehir Caddesi No:2,Istanbul,BAÐCILAR,41.063021,28.843031,Magaza
A6396,Orhan Bayrampaþa,Yýldýrým Mh. Millet CaddesiN:25/27A,Istanbul,BAYRAMPAÞA,41.063101,28.898085,Magaza
I496,Yapraklý Fatsa Ordu,Dolunay Mh. Biçim Sokak No:3N:,Ordu,FATSA,41.063218,37.46795,Magaza
A1483,Baðlarbaþý Gaziosmanpaþa Ýstanbul,Baðlarbaþý Mh. Aydýnlar SokakN:5,Istanbul,GAZIOSMANPAÞA,41.063384,28.91403,Magaza
J473,Aslangazi Kaðýthane Ýstanbul,Talatpaþa Mh. Bayýndýr Sokak No:13N:13,Istanbul,KAÐITHANE,41.06361,28.966722,Magaza
H862,Karadeniz Eynesil Giresun,Gümüþçay Mh. Kamil Nalbant CaddesiN:4AN:N:,Giresun,EYNESIL,41.063632,39.141024,Magaza
B339,Bahçeþehir Baþakþehir Ýstanbul,Bahçeþehir 1. Kýsým Mh. 4/C Dalgýçkuþu Sk.N:N:,Istanbul,BAÞAKÞEHIR,41.063639,28.68809,Magaza
I861,Kuzey Eynesil Giresun,Gümüþçay Mh. Hasan Okur CaddesiN:17/BN:N:N:N:,Giresun,EYNESIL,41.06368,39.143931,Magaza
A0235,Yeni Cami Eyüp Ýstanbul,Silahtaraða Mh. Karadeniz CaddesiN:9N:N:,Istanbul,EYÜPSULTAN,41.063984,28.940605,Magaza
I017,Bahçecik Þiþli Ýstanbul,Halide Edip Adývar Mh. Sekibað Sokak No:4/A,Istanbul,ÞIÞLI,41.064106,28.977121,Magaza
F724,Gayrettepe Þiþli Ýstanbul,Fulya Mh. Mevlüt Pehlivan Sokak No:26N:26N:26,Istanbul,ÞIÞLI,41.06424,29.002293,Magaza
E349,Tepe Esenler Ýstanbul,Oruçreis Mh. Yýldýrým CaddesiN:20,Istanbul,ESENLER,41.064274,28.859324,Magaza
E396,Gökkuþaðý Kocaali Sakarya,Aðalar Mh. 93B/1 Sakarya CaddesiN:93B/1N:N:N:,Sakarya,KOCAALI,41.064387,30.855573,Magaza
I146,Ulus Beþiktaþ Ýstanbul,Ulus Mh. Öztopuz CaddesiN: 24/A,Istanbul,BEÞIKTAÞ,41.064392,29.027668,Magaza
D978,Rüya Esenyurt Ýstanbul,Orhan Gazi Mh. 1670. SokakN:37,Istanbul,ESENYURT,41.06443,28.65837,Magaza
D164,Ömür Esenler Ýstanbul,Turgut Reis Mh. Okul CaddesiN:69-70,Istanbul,ESENLER,41.064533,28.863626,Magaza
I656,Yüzüncü Yýl Avcýlar Ýstanbul,Tahtakale Mh. Faruk Nafýz Çamlýbel Caddesi No:N:,Istanbul,AVCILAR,41.064537,28.714233,Magaza
A3939,Terasevler Kaðýthane Ýstanbul,Talatpaþa Mah. Aslangazi Cad. No:40 ,Istanbul,KAÐITHANE,41.0647,28.9646,Magaza
A5768,Çeþmeli Gaziosmanpaþa Ýstanbul,Baðlarbaþý Mh. Çeþmeli SokakN:25,Istanbul,GAZIOSMANPAÞA,41.06484,28.915897,Magaza
A2751,Burcu Bayrampaþa Ýstanbul,Yýldýrým Mh. Piri Reis SokakN:6/A-B,Istanbul,BAYRAMPAÞA,41.064881,28.891725,Magaza
J191,Hünkar Bayrampaþa Ýstanbul,Yýldýrým Mh. Hüner Sokak No:8/10,Istanbul,BAYRAMPAÞA,41.064992,28.898672,Magaza
K347,Yeni Esenkent Esenyurt Ýstanbul,Aþýk Veysel Mh. Hadýmköy Hoþdere Yolu No:10,Istanbul,ESENYURT,41.065087,28.670354,Magaza
A4742,Ýstoç Baðcýlar Ýstanbul,Ýstoç 33. Ada No:18-20-22-24 N:,Istanbul,BAÐCILAR,41.065101,28.817951,Magaza
G686,Þahin Baþakþehir Ýstanbul,Þahintepe Mh. Eski Ýstanbul Caddesi No:18/AN:NN:,Istanbul,BAÞAKÞEHIR,41.065216,28.734398,Magaza
A4850,Esenkent Esenyurt,Aþýk Veysel Mh. Hadýmköy Bahçeþehir Yolu CaddesiN:,Istanbul,ESENYURT,41.065238,28.669786,Magaza
A0406,Miralay Üsküdar Ýstanbul,Küçüksu Mh. 37 Miralay Sk.,Istanbul,ÜSKÜDAR,41.065253,29.069128,Magaza
F744,Saraçoðlu Silivri Ýstanbul,Cumhuriyet Mh. Akasya Caddesi No:12/CN:12CN:12C,Istanbul,SILIVRI,41.065255,28.288322,Magaza
A9471,Cevizli Gaziosmanpaþa Ýstanbul,Merkez Mh. Cevizli SokakN:24-26,Istanbul,GAZIOSMANPAÞA,41.065358,28.90725,Magaza
K203,Ada Baðcýlar Ýstanbul,Mahmutbey Mh. 2433. Sokak No:18/20,Istanbul,BAÐCILAR,41.06537,28.824018,Magaza
I727,Yüzüncü Yýl Baþakþehir Ýstanbul,Bahçeþehir 2. Kýsým Mh. Pazartürk CaddesiN:92,Istanbul,BAÞAKÞEHIR,41.065431,28.673082,Magaza
B460,Ayazma Baþakþehir Ýstanbul,Ziya Gökalp Mh. Aðaoðlu My World Europe Avm ÇarþN:1-2,Istanbul,BAÞAKÞEHIR,41.065712,28.776497,Magaza
A7695,Sakarya Eyüp,Sakarya Mh. Çiçekli SokakN:2N:,Istanbul,EYÜPSULTAN,41.065728,28.936072,Magaza
A4761,Mimsan Esenyurt Ýstanbul,Orhan Gazi Mh. 1727. Sokak (Mim San Mobilya T. N:10-11,Istanbul,ESENYURT,41.065989,28.655717,Magaza
H786,Karayemiþ Silivri Ýstanbul,Cumhuriyet Mh. Karayemiþ Sokak No:1,Istanbul,SILIVRI,41.066007,28.306984,Magaza
C946,Albayrak Silivri Ýstanbul,Balaban Mh. 1 Büyükyalý CaddesiN:1N:,Istanbul,SILIVRI,41.066084,28.102499,Magaza
A4191,Küçüksu Beykoz Ýstanbul,Þenlik Mah.Hekimbaþý Çiftlik Cad. N:N:N:N:122N:122,Istanbul,BEYKOZ,41.066346,29.078137,Magaza
E795,Aliya Gaziosmanpaþa Ýstanbul,Baðlarbaþý Mh. Küçükköy CaddesiN:208/A,Istanbul,GAZIOSMANPAÞA,41.066393,28.908623,Magaza
A8674,Iþýl Kaðýthane Ýstanbul,Gürsel Mh. Iþýl Sk. (Kuzulu Sk. Ýkizler Sk.N:,Istanbul,KAÐITHANE,41.066605,28.970164,Magaza
D544,Uður Baþakþehir Ýstanbul,Altýnþehir Mh. 41 Uður Sokak,Istanbul,BAÞAKÞEHIR,41.066808,28.751568,Magaza
A0836,Salý Pazarý Gaziosmanpaþa Ýstanbul,Hürriyet Mh. Baþaran CaddesiN:65,Istanbul,GAZIOSMANPAÞA,41.06683,28.900834,Magaza
H007,Yalçýntepe Esenyurt Ýstanbul,Orhan Gazi Mh. 1659. Sokak No:NO:57-58-59-60-69N:,Istanbul,ESENYURT,41.067116,28.662735,Magaza
J318,Yeni Evren Esenyurt Ýstanbul,Orhan Gazi Mh. 1659. Sokak No:17,Istanbul,ESENYURT,41.067129,28.659338,Magaza
J252,Bilgi Üniversitesi Eyüpsultan Ýstanbul,Emniyettepe Mh. Ýstanbul Bilgi Üniversitesi No:33/A,Istanbul,EYÜPSULTAN,41.06719,28.946284,Magaza
A3451,Kavaklýdere Gaziosmanpaþa Ýstanbul,Baðlarbaþý Mh. Kavaklýdere SokakN:78N:N:N:,Istanbul,GAZIOSMANPAÞA,41.067224,28.911094,Magaza
I561,Mecidiyeköy Þiþli Ýstanbul,Mecidiyeköy Mh. Raþit Rýza Sokak No:4A,Istanbul,ÞIÞLI,41.067266,28.999748,Magaza
A4736,Masko Baþakþehir Ýstanbul,Ýkitelli Osb. Masko Sanayi Sitesi Yolu SokakN:E-6,Istanbul,BAÞAKÞEHIR,41.067293,28.793905,Magaza
K057,Hürriyet Gaziosmanpaþa Ýstanbul,Hürriyet Mh. Cengiz Topel Caddesi No:79-81N:N:,Istanbul,GAZIOSMANPAÞA,41.06738,28.905018,Magaza
A1108,Kandýra Kocaeli,Çarþý Mh. Helvacý Caddesi,Kocaeli,KANDIRA,41.067618,30.150902,Magaza
I456,Karanfil Fatsa Ordu,Dolunay Mh. Lila Sokak No:6/AN:,Ordu,FATSA,41.067764,37.457552,Magaza
E439,Baklacý Beykoz Ýstanbul,Baklacý Mh. 87 Atatürk BulvarýN:N:87,Istanbul,BEYKOZ,41.067773,29.165951,Magaza
C719,Çiçeklibahar Þiþli Ýstanbul,Gülbahar Mh. 4 Çiçekli Bahar Sokak,Istanbul,ÞIÞLI,41.067909,29.003052,Magaza
A7160,Emniyettepe Eyüp,Emniyettepe Mh. Necati Molder CaddesiN:28-30N:N:,Istanbul,EYÜPSULTAN,41.068131,28.949061,Magaza
A0431,Yeni Perþembe Perþembe Ordu,Düz Mh. 9 Eylül Sk.,Ordu,PERÞEMBE,41.06822,37.772149,Magaza
A0472,1453 Baðcýlar Ýstanbul,100. Yýl Mh. Fetih CaddesiN:63-65,Istanbul,BAÐCILAR,41.068383,28.857776,Magaza
J999,Cambaztepe Silivri Ýstanbul,Sancaktepe Mh. Madenli Sokak No:6N:6,Istanbul,SILIVRI,41.068458,28.114351,Magaza
A5727,Kýnalý Silivri Ýstanbul,Sancaktepe Mh. Hacý Arif Bey CaddesiN:1N:1,Istanbul,SILIVRI,41.068471,28.114313,Magaza
E051,Atakan Þiþli Ýstanbul,Mecidiyeköy Mh. 14 Atakan SokakN:14,Istanbul,ÞIÞLI,41.06858,28.993722,Magaza
A5048,Yeni Mah.Beykoz Ýstanbul,Doktor Paþa Cad.No:174/A N:N:N:N:174/A,Istanbul,BEYKOZ,41.068678,29.079985,Magaza
K200,Maraþ Gaziosmanpaþa Ýstanbul,Þemsipaþa Mh. Küçükköy Caddesi No:159-B,Istanbul,GAZIOSMANPAÞA,41.068683,28.907578,Magaza
A9859,Çayýr Beykoz Ýstanbul,Ortaçeþme Mh. Çayýr Cd.N:224/AB,Istanbul,BEYKOZ,41.068684,29.080046,Magaza
E743,Ömer Besimpaþa Beykoz Ýstanbul,Yeni Mahalle Mh. Dr. Ömer Besim Paþa CaddesiN:N:2N:234,Istanbul,BEYKOZ,41.068688,29.080038,Magaza
A4201,Merkez Paþabahçe Beykoz Ýstanbul,Paþabahçe Mh. Beyaz Erguvan CaddesiN:N:54,Istanbul,BEYKOZ,41.068828,29.080282,Magaza
A5447,Cevatpaþa Bayrampaþa Ýstanbul,Cevatpaþa Mh. Millet CaddesiN:172,Istanbul,BAYRAMPAÞA,41.068917,28.885985,Magaza
D788,Ýstanbul Cad Gaziosmanpaþa Ýstanbul,Þemsipaþa Mh. Ýstanbul CaddesiN:70-72,Istanbul,GAZIOSMANPAÞA,41.069055,28.910458,Magaza
A1553,Ýzzetpaþa Þiþli  Ýstanbul,Ýzzetpaþa Mah. Fýrýn arkasý N:,Istanbul,ÞIÞLI,41.0691,28.985807,Magaza
G989,Tümleç Kaðýthane Ýstanbul,Gürsel Mh. Dereyolu Sokak No:53-57N:53/57,Istanbul,KAÐITHANE,41.069379,28.970642,Magaza
F098,Mesut Cemil Þiþli Ýstanbul,Kuþtepe Mh. 12 Mesut Cemil Sokak,Istanbul,ÞIÞLI,41.069424,28.99021,Magaza
A9716,28 Nisan Kaðýthane Ýstanbul,Gürsel Mh. 28 Nisan CaddesiN:26-28AN:26-28A,Istanbul,KAÐITHANE,41.069475,28.973691,Magaza
A2934,Uludað Bayrampaþa Ýstanbul,Yýldýrým Mh. Uludað SokakN:30/1-2,Istanbul,BAYRAMPAÞA,41.069588,28.890427,Magaza
A1513,Yýldýrým Bayrampaþa Ýstanbul,Yýldýrým Mh. Millet CaddesiN:50/A/BN:,Istanbul,BAYRAMPAÞA,41.069658,28.890219,Magaza
J422,Akçakoca Kandýra Kocaeli,Orhan Mh. Aðva Ýstanbul Caddesi No:26,Kocaeli,KANDIRA,41.069758,30.142664,Magaza
F175,Burçak Baþakþehir Ýstanbul,Altýnþehir Mh. Eren SokakN:46-48N:,Istanbul,BAÞAKÞEHIR,41.069854,28.751553,Magaza
A8169,Cemal Sururi Þiþli,Gülbahar Mh. Cemal Sururi SokakN:2,Istanbul,ÞIÞLI,41.069892,29.000735,Magaza
C200,Gürol Eyüpsultan Ýstanbul,Çýrçýr Mh. Giden CaddesiN:5N:5N:,Istanbul,EYÜPSULTAN,41.070025,28.938677,Magaza
C417,Fikir Sokak Kandýra Kocaeli,Akdurak Mh. 19 Akçakoca Caddesi,Kocaeli,KANDIRA,41.07006,30.153863,Magaza
G403,Yüce Avcýlar Ýstanbul,Tahtakale Mh. Ispartakule Bulvarý No:D/11N:,Istanbul,AVCILAR,41.070099,28.710716,Magaza
J908,Alandere Kocaali Sakarya,Alandere Mh. Akçakoca Karasu Yolu No:429N:N:N:,Sakarya,KOCAALI,41.07011,30.910785,Magaza
C125,Saraçlar Baþakþehir Ýstanbul,Ýkitelli Osb. Bedrettin Dalan BulvarýN:23/1,Istanbul,BAÞAKÞEHIR,41.070136,28.804534,Magaza
H705,Nefes Kavak Samsun,Yaþar Doðu Mh. Aþýk Kemali Bülbül Sokak No:30/1N:,Samsun,KAVAK,41.070176,36.025993,Magaza
G464,Berat Gaziosmanpaþa Ýstanbul,Hürriyet Mh. 269. Sokak No:62/64N:62-64N:,Istanbul,GAZIOSMANPAÞA,41.070252,28.895407,Magaza
C623,Altýntaç Baþakþehir Ýstanbul,Ýkitelli Osb. 2 Eski Turgut Özal Caddesi,Istanbul,BAÞAKÞEHIR,41.070462,28.812708,Magaza
A4160,Göksu Beykoz,Göksu Göztepe Mah. Bent Yolu No:1 A/B A.HisarýN:1 A/B,Istanbul,BEYKOZ,41.070556,29.07851,Magaza
A8387,Çarþý Mah Kandýra Ko,Çarþý Mh. Orhangazi Cd. (Orhangazi Sk.),Kocaeli,KANDIRA,41.070593,30.14907,Magaza
A0708,Uygur Kavacýk Beykoz Ýstanbul,Kavacýk Mh. Uygur SokakN:N:N:23,Istanbul,BEYKOZ,41.070611,29.0784,Magaza
A1942,Yýldýztabya Gaziosmanpaþa,Yýldýztabya Mh. Yýldýztabya CaddesiN:67/2N:N:,Istanbul,GAZIOSMANPAÞA,41.070616,28.864465,Magaza
F473,Gölet Baþakþehir Ýstanbul,Bahçeþehir 2. Kýsým Mh. Avni Akyol Bulvarý No:3/3b,Istanbul,BAÞAKÞEHIR,41.070634,28.687833,Magaza
A4209,Otaðtepe Kavacýk Beykoz Ýstanbul,Kavacýk Mh. Kürþad CaddesiN:N:N:N:16/1-2,Istanbul,BEYKOZ,41.070639,29.078388,Magaza
A7612,Medipol Üniversitesi Beykoz Ýstanbul,Kavacýk Mah.Ekinciler Cad. No:16N:N:16,Istanbul,BEYKOZ,41.070648,29.078376,Magaza
C133,Yurt Kaðýthane Ýstanbul,Hürriyet Mh. 22 Dr. Cemil Bengü CaddesiN:22/1,Istanbul,KAÐITHANE,41.070772,28.983401,Magaza
A7601,Uluþahin Silivri Ýstanbul,Fatih Mh. Halim Uluþahin Caddesi No:8N:8N:N:8,Istanbul,SILIVRI,41.07083,28.25213,Magaza
B919,Gülbað Þiþli Ýstanbul,Gülbahar Mh. 28 Þehit Ertuðrul Kabataþ CaddesN:28,Istanbul,ÞIÞLI,41.070953,28.99901,Magaza
A3777,Aydýnlýk Kandýra Kocaeli,Aydýnlýk Mah. Nihat Erim Cad. ,Kocaeli,KANDIRA,41.071,30.1522,Magaza
A4890,Gürsel Kaðýthane Ýstanbul,Gürsel Mh. Þevketpaþa Cd. ,Istanbul,KAÐITHANE,41.071,28.977899,Magaza
A3642,Yaþar Doðu Kavak Samsun,Yaþar Doðu Mh. N:152,Samsun,KAVAK,41.071026,36.029361,Magaza
A3914,Yayla  Kocaali  Sakarya,Yayla Mah. Sahilyolu Cad. N:17N:17N:17N:,Sakarya,KOCAALI,41.071181,30.855151,Magaza
G944,Salih Tozan Þiþli Ýstanbul,Esentepe Mh. Salih Tozan Sokak No:36/A,Istanbul,ÞIÞLI,41.071182,29.004818,Magaza
E135,Kuþtepe Þiþli Ýstanbul,Kuþtepe Mh. Uður 1. SokakN:22/28,Istanbul,ÞIÞLI,41.071352,28.99271,Magaza
A7783,Hoca Ali Aslan Gazio,Barbaros Hayrettin Paþa Mh. Hoca Ali Aslan Caddesi (1013. SoN:14-16A,Istanbul,GAZIOSMANPAÞA,41.071368,28.892283,Magaza
F140,Söðütaltý Perþembe Ordu,Düz Mh. 214 Eðitim Caddesi,Ordu,PERÞEMBE,41.071457,37.771677,Magaza
F574,Vadiland Eyüpsultan Ýstanbul,Karadolap Mh. Vardar BulvarýN:64N:64/AN:,Istanbul,EYÜPSULTAN,41.071516,28.935229,Magaza
I891,Hürriyet Kaðýthane Ýstanbul,Hürriyet Mh. Dr. Cemil Bengü Caddesi No:25/7,Istanbul,KAÐITHANE,41.071556,28.983784,Magaza
G272,Taþ Köprü Bayrampaþa Ýstanbul,Cevatpaþa Mh. Eski Edirne Asfaltý Caddesi No:337-339,Istanbul,BAYRAMPAÞA,41.071594,28.889686,Magaza
A2243,Adliye Silivri Ýstanbul,ALÝBEYMAH. ALÝ ÇETÝNKAYA CAD. N:1-2N:1-2N:1-2N:1-2,Istanbul,SILIVRI,41.072027,28.256687,Magaza
A3351,Dereboyu Þiþli Ýstanbul,Mecidiyeköy Mh. Aðaoðlu SokakN:55/2,Istanbul,ÞIÞLI,41.072037,28.995561,Magaza
G419,Araphan Caddesi Eyüpsultan Ýstanbul,Emniyettepe Mh. Mehmet Akif Ersoy Caddesi No:49N:,Istanbul,EYÜPSULTAN,41.07216,28.952839,Magaza
I417,Meydan Gaziosmanpaþa Ýstanbul,Fevzi Çakmak Mh. Ýstanbul Caddesi No:18-20 BN:N:NN:,Istanbul,GAZIOSMANPAÞA,41.072241,28.904178,Magaza
A8925,Esentepe Eyüp Ýstanbul,Karadolap Mh. Gaziosmanpaþa CaddesiN:59,Istanbul,EYÜPSULTAN,41.07225,28.940895,Magaza
D838,Hillpark Plus Baþakþehir Ýstanbul,Bahçeþehir 2. Kýsým Mh. 1/U  Barýþ Sokak,Istanbul,BAÞAKÞEHIR,41.072407,28.68553,Magaza
A9794,Altýnþehir Baþakþehir Ýstanbul,Altýnþehir Mh. Osmanlý Cd.,Istanbul,BAÞAKÞEHIR,41.072444,28.751677,Magaza
C172,Yaman Kaðýthane Ýstanbul,Nurtepe Mh. Hasret SokakN:2N:2N:2N:2,Istanbul,KAÐITHANE,41.072451,28.960554,Magaza
A5225,Gençler Gaziosmanpaþa Ýstanbul,Fevzi Çakmak Mh. Ýstanbul CaddesiN:63N:N:N:N:N:,Istanbul,GAZIOSMANPAÞA,41.072519,28.900974,Magaza
A3952,Sokullu Mehmet Paþa Gaziosmanpaþa,Þemsipaþa Mh. Sokullu Mehmetpaþa CaddesiN:66 AN:,Istanbul,GAZIOSMANPAÞA,41.072526,28.901034,Magaza
H643,Cengizhan Gaziosmanpaþa Ýstanbul,Yeni Mahalle Mh. Cengiz Topel Caddesi No:173/175NN:,Istanbul,GAZIOSMANPAÞA,41.072563,28.900914,Magaza
F870,Çelen Eyüpsultan Ýstanbul,Yeþilpýnar Mh. Hacý Hüseyin SokakN:15N:15/A,Istanbul,EYÜPSULTAN,41.07259,28.917535,Magaza
A5312,Tuzhane Silivri Ýstanbul,Piri Mehmet Paþa Mah. Tuzhane Sok N:3N:3N:3N:N:3N:3,Istanbul,SILIVRI,41.072661,28.244349,Magaza
E078,Türker Baþakþehir Ýstanbul,Þahintepe Mh. 7/1B Öztürk SokakN:N:,Istanbul,BAÞAKÞEHIR,41.072778,28.725888,Magaza
I944,Yeni Mahalle Gaziosmanpaþa Ýstanbul,Barbaros Hayrettin Paþa Mh. 1012. Sokak No:31 AN:,Istanbul,GAZIOSMANPAÞA,41.07287,28.895444,Magaza
C500,Akça Esenyurt Ýstanbul,Akçaburgaz Mh. 31/37 G 3020. SokakN:31/37N:31/3N:31/3,Istanbul,ESENYURT,41.07292,28.633629,Magaza
A8290,Zincirlikuyu Þiþli Ýstanbul,Gülbahar Mh. Saka SokakN:34/A,Istanbul,ÞIÞLI,41.072921,29.001417,Magaza
I846,Tepeüstü Avcýlar Ýstanbul,Tahtakale Mh. Ziya Gökalp Caddesi No:13/2F,Istanbul,AVCILAR,41.073158,28.719824,Magaza
K026,Plaza Silivri Ýstanbul,Alibey Mh. Akçeþme Sokak No:23/AN:23/aN:23AN:23a,Istanbul,SILIVRI,41.073208,28.248219,Magaza
A6891,Koç Gaziosmanpaþa ,Yeni Mahalle Mh. Yenimahalle CaddesiN:46,Istanbul,GAZIOSMANPAÞA,41.073293,28.899418,Magaza
H595,Emek Þiþli Ýstanbul,Mecidiyeköy Mh. Þehit Er Cihan Namlý Caddesi (Derebotu C,Istanbul,ÞIÞLI,41.073402,28.994011,Magaza
A4746,Boðazköy Baþakþehir Ýstanbul,Bahçeþehir 2. Kýsým Mh. 3. Cadde (Boðazköy)N:15,Istanbul,BAÞAKÞEHIR,41.073497,28.666704,Magaza
A7172,Cemil Bengü Kaðýthane ,Hürriyet Mh. Dr. Cemil Bengü CaddesiN:98,Istanbul,KAÐITHANE,41.073515,28.987778,Magaza
G637,Alkop Esenyurt Ýstanbul,Akçaburgaz Mh. 1593. Sokak No:5N:5N:5N:5N:5N:5NN:5,Istanbul,ESENYURT,41.073521,28.63785,Magaza
K183,Aras Eyüpsultan Ýstanbul,Güzeltepe Mh. Üç Evlerüstü Caddesi No:9 A,Istanbul,EYÜPSULTAN,41.07356,28.954043,Magaza
F455,Demir Lavida Büyükçekmece Ýstanbul,Alkent 2000 Mh.  No:149-2AN:149/2AN:149/2AN:149/N:149/2a,Istanbul,BÜYÜKÇEKMECE,41.073611,28.62256,Magaza
G861,Peker Beþiktaþ Ýstanbul,Nisbetiye Mh. Peker Sokak No:26B,Istanbul,BEÞIKTAÞ,41.073708,29.021742,Magaza
A3867,Karadolap Eyüp Ýstanbul,Karadolap Mh. Öðüt SokakN:1/A-BN:1,Istanbul,EYÜPSULTAN,41.073718,28.930536,Magaza
D394,Memba Suyu Kaðýthane Ýstanbul,Çaðlayan Mh. 34 Vatan Caddesi,Istanbul,KAÐITHANE,41.07373,28.980816,Magaza
A0377,Üçyol Üsküdar Ýstanbul,Küçüksu Mh. 8-9 Hekimbaþý Çiftlik Cd.N:,Istanbul,ÜSKÜDAR,41.073738,29.071012,Magaza
J377,Kaçýþ Yolu Eyüpsultan Ýstanbul,Güzeltepe Mh. Mareþal Fevzi Çakmak Caddesi No:N:,Istanbul,EYÜPSULTAN,41.07374,28.950304,Magaza
E911,Karaduman Baþakþehir Ýstanbul,Ziya Gökalp Mh. 122-C-121-C,Istanbul,BAÞAKÞEHIR,41.073753,28.779488,Magaza
F559,Terakki Cd Silivri Ýstanbul,Semizkumlar Mh. Karýnca Caddesi No:6/1N:N:,Istanbul,SILIVRI,41.073852,28.184159,Magaza
D322,Hayrettinpaþa Gaziosmanpaþa Ýstanbu,Barbaros Hayrettin Paþa Mh. 1059. SokakN:30 A/B,Istanbul,GAZIOSMANPAÞA,41.073859,28.894536,Magaza
G644,Pazaryeri Kavak Samsun,Yaþar Doðu Mh. Adnan Menderes Caddesi No:77/2,Samsun,KAVAK,41.07389,36.035781,Magaza
F100,Tüfekçi Silivri Ýstanbul,Alibey Mh. 13 Hasan Tüfekçioðlu SokakN:13N:N:13,Istanbul,SILIVRI,41.073993,28.253581,Magaza
F486,Nispetiye Beþiktaþ Ýstanbul,Nisbetiye Mh. Birlik SokakN:5A,Istanbul,BEÞIKTAÞ,41.074003,29.018296,Magaza
C752,Çarþý Silivri Ýstanbul,Alibey Mh. 1 Aziz SokakN:1N:1N:1,Istanbul,SILIVRI,41.074152,28.248481,Magaza
A1783,Poligon Gaziosmanpaþa Ýstanbul,Yeni Mahalle Mh. 519. SokakN:2,Istanbul,GAZIOSMANPAÞA,41.074191,28.897025,Magaza
J236,Ýstanbul Caddesi Avcýlar Ýstanbul,Tahtakale Mh. Eski Ýstanbul Caddesi No:102-103-104,Istanbul,AVCILAR,41.074259,28.722093,Magaza
C586,Barbaros Gaziosmanpaþa Ýstanbul,Barbaros Hayrettin Paþa Mh. Erhan Çavuþoðlu CaddesiN:2,Istanbul,GAZIOSMANPAÞA,41.074263,28.891789,Magaza
B675,Kahraman Silivri Ýstanbul,Mimar Sinan Mh. 2/A-B Ali Kahraman Sk.(BasýnkentN:2/A-B,Istanbul,SILIVRI,41.074281,28.209696,Magaza
